2854	m	love	10	10	5	5	I ' m gon na love you like I ' m indestructible .
28669901	pasta	loves	2	2	1	1	He loves pasta that his grandma makes .
28669902	peace	loves	2	2	1	1	He loves peace and is agile but is faithful to the kung fu mantra , only to use it in extreme situations .
28669905	photography	loves	2	2	1	1	He loves photography , a hobby he learned from his late brother , and wants to be a professional photographer .
28669907	television	loves	4	4	1	1	He loves pizza and television , and is constantly struggling to find work , or to simply get off the couch , all the while being nagged by both his wife and his mother-in-law .
28669909	audience	loves	8	8	1	1	He loves plants , his family and the audience , telling the audience , `` We are all one .
28669912	football	loves	3	3	1	1	He loves playing football and playing tricks on his friends .
28669919	tennis	loves	6	6	1	1	He loves playing tennis , table tennis and billiards .
28669924	poetry	loves	2	2	1	1	He loves poetry and says some verses and small poems time to time .
28669925	writing	loves	4	4	1	1	He loves poetry and writing , and dreams of being a great writer one day .
28669926	music	loves	3	3	1	1	He loves polka music and has built a suit with instruments attached that allows him to perform as a one-man band .
28669928	partying	loves	8	8	1	1	He loves powerful cars , latest technology and partying .
28669933	pudding	loves	2	2	1	1	He loves pudding up to the point of an unhealthy obsession , and will go crazy if he gets it from someone -LRB- especially vanilla flavored -RRB- .
28669935	music	loves	3	3	1	1	He loves punk music , and his dress style is like that , so his class mates think his a bit strange .
28669938	singing	loves	5	5	1	1	He loves rap music and singing , but is not very good at it .
28669939	reading	loves	2	2	1	1	He loves reading , confessing to keeping two or three books going at the same time .
28669940	reading	loves	2	2	1	1	He loves reading , watching movies , playing golf and gardening .
28669942	cooking	loves	5	5	1	1	He loves Reiha ' s cooking , and listening to the wind .
28669943	righteousness	loves	2	2	1	1	He loves righteousness and judges the heathen .
28669947	anything	loves	4	4	1	1	He loves sailing and anything to do with ships .
28669948	sake	loves	2	2	1	1	He loves sake , himself , and teasing Kenshin , although this is a testament to his excellent skill and powerful body .
28669949	salami	loves	2	2	1	1	He loves salami and likes plain -LRB- no butter , sour cream , etc .
28669953	biology	loves	4	4	1	1	He loves science and biology and excels in all academic subjects .
28669956	Fusion	loves	5	5	1	1	He loves Se n or Fusion , a comic book hero , as seen in `` The First Picture Show '' .
28669959	biking	loves	4	4	1	1	He loves shoes , biking , and sometimes , girls .
28669960	show	loves	2	2	1	1	He loves show and tell and telling long stories with no point , mostly about socks .
28669962	singing	loves	2	2	1	1	He loves singing and playing his lyre , and jumps at every opportunity to do so .
28669963	singing	loves	2	2	1	1	He loves singing , dancing , pancakes , cheerleaders , and having fun .
28669964	insect	loves	10	10	1	1	He loves small creatures in general and carries a different insect or rodent around in his pocket in each episode hoping to care for it , much to the dislike of the creature in question .
28669965	drinking	loves	4	4	1	1	He loves smoking and drinking and is rarely seen without a cigar in his mouth or a glass of rum in his bony fingers .
28669968	sculpting	loves	6	6	1	1	He loves sound design , sound sculpting , sound scape and experimental foley !
28669970	time	loves	3	3	1	1	He loves spending time with his young son Max -LRB- Justin Cooper -RRB- ; they often play a game where Fletcher makes his hand into `` the Claw '' and pretends to chase Max with it .
28669972	sport	loves	2	2	1	1	He loves sport and supports Everton FC -LSB- 8 -RSB- .
28669973	sport	loves	2	2	1	1	He loves sport , he plays golf and is a fan of the Western Bulldogs and horse racing .
28669975	skiing	loves	7	7	1	1	He loves sports , his favourite being skiing .
28669976	skiing	loves	18	18	1	1	He loves sports , like wrestling , golf , tennis , basketball , table tennis , and snow skiing .
28669977	stand	loves	2	2	1	1	He loves stand - up comedy , and comedians such as Carlos Mencia , George Lopez , George Carlin , and Lewis Black .
28669979	kufe	loves	4	4	1	1	He loves S u kufe very much , but Bilal the Dark does too .
28669980	wakeboard	loves	4	4	1	1	He loves surf , wakeboard , snowboard and football .
28669982	sushi	loves	2	2	1	1	He loves sushi and wears a pink boxer .
28669986	boxing	loves	4	4	1	1	He loves swimming , boxing , wrestling , and fencing .
28669995	technology	loves	2	2	1	1	He loves technology , and flying ships from Red Fountain .
28669997	tennis	loves	2	2	1	1	He loves tennis and plays it often .
28669999	adventure	loves	3	3	1	1	He loves the adventure of taking on dangerous tasks , and he hopes to fulfill his mission of bringing Jehuty to Mars .
28670003	aspect	loves	3	3	1	1	He loves the aspect of treating extended families over the period of four decades and also enjoys that most of his staff have been with him over 20 years .
28670005	challenge	loves	3	3	1	1	He loves the challenge of Earth and wants to prove his strength against the Decepticon Rampage .
28670006	challenge	loves	3	3	1	1	He loves the challenge of forecasting the best areas for severe weather .
28670007	city	loves	3	3	1	1	He loves the city at night time during which he feels comfortable in the city .
28670008	sound	loves	6	6	1	1	He loves the `` clean British sound '' of the AC30s and the `` dirty crunch '' of the Badcats and Matchless ' .
28670009	confidence	loves	3	3	1	1	He loves the confidence Haley gets from being part of such a loving family and does not mind hanging around during family get togethers .
28670010	countryside	loves	3	3	1	1	He loves the countryside in his hometown prefecture of Kumamoto , and frequently appears on local television , and writes articles for his hometown newspaper twice a year .
28670011	daughter	loves	3	3	1	1	He loves the daughter of the Old Athenian , and Titus provides him with a fortune , to make him her equal .
28670012	dish	loves	3	3	1	1	He loves the dish so much that his enthusiasm bewilders the staff .
28670015	family	loves	3	3	1	1	He loves the family and always tries to save Apoorva ' s fake family .
28670016	feeling	loves	3	3	1	1	He loves the feeling of self-satisfaction of working hard and achieving a personal best time .
28670017	freedom	loves	3	3	1	1	He loves the freedom of riding .
28670018	series	loves	6	6	1	1	He loves the Free Willy movie series , which he considers a `` darn smart whale '' , he ' s also a big fan of Kenny-G .
28670021	heroine	loves	3	3	1	1	He loves the heroine -LSB- 1 -RSB- in a few routes .
28670024	limelight	loves	3	3	1	1	He loves the limelight , while at the same time he enjoys being seen as an individual by separating himself a little from the tribe .
28670026	o	loves	6	6	1	1	He loves the maestro Kendappa - o deeply without realizing that she is the last warrior general of his Emperor father .
28670027	cast	loves	4	4	1	1	He loves the main cast , and often comes to the rescue of the characters .
28670029	fishing	loves	5	5	1	1	He loves the mountains and fishing , so when he was teaching in Louisiana and saw a job opening as an English professor at Montana State University , he was eager to jump on the boat .
28670031	nature	loves	3	3	1	1	He loves the nature of the island .
28670032	game	loves	9	9	1	1	He loves the occasional football , hockey and baseball game , and often meets the athletes .
28670033	penis	loves	3	3	1	1	He loves the penis in his ear .
28670035	prairie	loves	3	3	1	1	He loves the prairie , and wants to continue moving West .
28670036	railway	loves	3	3	1	1	He loves the railway and has no prejudice against any of the engines .
28670038	sea	loves	3	3	1	1	He loves the sea as well as going to the theater .
28670041	sense	loves	3	3	1	1	He loves the sense of achievement , and fears that if the dojo closes he will have no choice but to return to Mrs .
28670043	show	loves	3	3	1	1	He loves the show but he does not know Hindi or English .
28670044	suffering	loves	3	3	1	1	He loves the suffering of men .
28670046	team	loves	3	3	1	1	He loves the team he has played most of his career for .
28670047	thought	loves	3	3	1	1	He loves the thought of new ideas and inventions , and later he falls in love with Corinne .
28670048	thrill	loves	3	3	1	1	He loves the thrill of naval battles , despite the risks involved , and hates having to assume his robot mode on land .
28670049	town	loves	3	3	1	1	He loves the town of Lochdubh -LRB- meaning ' black lake ' -LRB- loch -RRB- in Gaelic and pronounced Lokh-DOO -RRB- and is content and at peace with his life and lacks ambition .
28670053	water	loves	3	3	1	1	He loves the water and made his own boat .
28670054	water	loves	3	3	1	1	He loves the water especially while doing all types of water sport .
28670055	way	loves	3	3	1	1	He loves the way she is now and then .
28670056	kind	loves	3	3	1	1	He loves this kind of high risk situation .
28670060	time	loves	9	9	1	1	He loves to annoy and test Vivi all the time .
28670216	time	loves	17	17	1	1	He loves to record AV -LRB- Adult Videos -RRB- and thought Ayase was a girl the first time they meet when Kanou calls him .
28670247	Lady	loves	4	4	1	1	He loves totally his Lady , Patricia Holm - who , like Don Quixote ' s Dulcinea , is not aware of that love .
28670287	paintball	loves	5	5	1	1	He loves unusual beer , paintball and West Ham United .
28670293	war	loves	2	2	1	1	He loves war , brutality and fixed positions .
28670294	wine	loves	4	4	1	1	He loves war , wine , and wenching .
28670297	golf	loves	5	5	1	1	He loves water skiing and golf .
28670298	water	loves	2	2	1	1	He loves water so much that he has drilled holes in the guttering of his house and stands underneath it when it rains .
28670299	surfing	loves	3	3	1	1	He loves water surfing and other water sports , relaxing on the beach , and picking fresh fruit .
28670301	Wendy	loves	2	2	1	1	He loves Wendy but can only see her as a mother figure , not a romantic partner .
28670309	wikipedia	loves	2	2	1	1	He loves wikipedia and in time he will have a positive contribution .
28670310	wine	loves	2	2	1	1	He loves wine , but does not drink spirits .
28670319	WoW	loves	2	2	1	1	He loves WoW but he says that he deleted his account .
28670320	girlfriend	loves	5	5	1	1	He loves wrestling and his girlfriend , Hana , whom he wooed in the beginning of the series .
28670321	wrestling	loves	2	2	1	1	He loves wrestling and wants to be a professional wrestler for his career .
28670323	time	loves	11	11	1	1	He loves Xiao Qian and gives in to her all the time .
28670326	tai-chi	loves	4	4	1	1	He loves yoga and tai-chi , and is fluent in several languages .
28670328	grandmother	loves	3	3	1	1	He loves your grandmother and your grandmother loves him - let him marry her and spend a lifetime of uninterrupted bliss !
28682919	run	loved	4	4	1	1	Hemingway loved the bull run , and Palin confides that it must be an age thing - he ca not stand watching it .
28682920	area	loved	4	4	1	1	Hemingway loved the surrounding area ; he fished , hunted , and in the late 1950s bought a home overlooking the Wood River in nearby Warm Springs .
28685513	singing	loved	2	2	1	1	Hemlata loved singing since childhood but her father did not encourage her as he did not want to let Hemlata enter the field of music .
28692966	interest	love	10	10	9	9	He played Aaron Samuels , Lindsay Lohan ' s love interest , in the hit movie Mean Girls , and subsequently appeared in the films Cheaper by the Dozen 2 with Hilary Duff and Lovewrecked with Amanda Bynes .
28694349	interest	love	7	7	6	6	He played Alicia Neo ' s love interest in the interactive drama of Star Idol ' Who Is It ' , and was eliminated after her when his character is killed in a gunshot .
28696079	interest	love	10	10	9	9	He played Angus McCathie whom was Nicole ' s love interest while she was pregnant in Uni .
28700830	interest	love	8	8	7	7	He played Bobby , Hilda ' s love interest in season 4 of Ugly Betty .
28701131	interest	love	6	6	5	5	He played Buffy ' s love interest until 2000 .
28735074	woman	loved	10	10	8	8	He moves on and marvels that he ever loved a woman who was not his type .
28736584	interest	love	10	10	9	9	He played silent film star Mary Pickford ' s love interest in her first talkie , Coquette -LRB- 1929 -RRB- , for which Pickford won an Oscar .
28736597	interest	love	7	7	6	6	He played singer Monica ' s love interest in the her music video for `` So Gone '' .
28739593	role	Loves	17	17	13	13	He played the role of Peter in the last three seasons of Everybody Loves Raymond and a role in a semi-autobiographical sitcom pilot for CBS , entitled You ' ve Reached the Elliotts , playing a man who tries to balance a modest show business career with his home life .
28739668	interest	love	22	22	21	21	He played the role of the mailman Newman in Seinfeld ; he also played Officer Don Orville , Sally ' s love interest in 3rd Rock from the Sun .
28747582	soccer	loves	7	7	4	4	HE plays guitar and loves turtles and soccer .
28749159	poetry	loves	6	6	5	5	He plays the flute and loves poetry .
28750171	star	loved	9	9	5	5	Henderson Avenue ' s much loved Principal and rising star Bruce Miller was killed in a motorcycle accident , it was his daughter ' s 15th birthday , he was 38 years old .
28761707	wife	loves	5	5	3	3	He never truly loves his wife , he remains distant with his sons , and , although he performs his royal duties well enough , he rarely takes any joy in wearing the crown .
28764442	son	love	12	12	7	7	He points out that Soy does not love the sheriff ' s son and he demands that Tong be allowed to marry Soy .
28765754	Word	love	11	11	7	7	He portrays the Christians as those who love God and His Word -LRB- Jesus Christ -RRB- .
28766487	family	loves	20	20	18	18	He possesses a quick temper and has little tolerance for the children on school holidays , but nevertheless loves his family and is extremely proud of his daughter .
28773948	Way	Loves	6	6	4	4	He performed `` She Loves the Way '' on the last show , becoming the first Idol who sang their pre-Idol original materials on the tour .
28780512	idea	loved	32	32	30	30	He pitched the concept to first-time filmmakers Chris Wolf , 27 , Nick Fumia , 27 , Ben Rehki , 28 , and Liz Destro , 27 , and they loved the idea .
28795424	singer	Loves	5	5	3	3	He produced Gene Loves Jezebel singer Jay Aston ' s solo album Unpopular Songs as well as Beki Bondage ' s solo album `` Cold Turkey '' and others .
28802778	daughter	love	14	14	12	12	He particularally seeks revenge against those who claim he did not truly love his daughter .
28802966	literature	loved	5	5	2	2	He particularly loved 18th Century literature , and he also enjoyed late 19th Century and early 20th Century essayists .
28802968	photography	loved	3	3	2	2	He particularly loved photography , and used to keep massive albums featuring Ottoman and European royalty , politicians , writers and musicians .
28808256	life	love	23	23	22	22	He performed in a band in Sapporo as well , however , due to the band dissolution -LRB- one member ' s love life took priority -RRB- Takahashi decided to become a solo musician .
28810159	life	loves	26	26	23	23	He originally bought Villa Villekulla to give his daughter a more stable home life than that on board the ship , although Pippi loves the seafaring life and is a better sailor and helmsman than most of her father ' s crew .
28837898	wife	loves	38	38	42	42	He received a Crystal Simorgh at Fajr International Film Festival for his portrayal of Hamoun , a literary intellectual who gradually loses his touch with reality and becomes entrapped into an obsessive and destructive conflict with his estranged wife whom he deeply loves .
28838882	football	loved	14	14	13	13	He received a good education , felt himself to be a loner but loved football .
28850261	work	loved	36	36	34	34	Her 1844 volume Poems made her one of the most popular writers in the country at the time , and it inspired Robert Browning to write to her , telling her how much he loved her work .
28850478	Man	Loved	11	11	9	9	Her 1967 recordings , such as `` I Never Loved a Man -LRB- The Way I Love You -RRB- '' , `` Respect '' -LRB- originally sung by Otis Redding -RRB- , and `` Do Right Woman , Do Right Man '' -LRB- written by Chips Moman and Dan Penn -RRB- , are sometimes considered the apogee of the soul genre , and were among its most commercially successful productions .
28853565	queen	loved	13	13	11	11	Heracles gets drunk and begins to irritate the servants , who loved their queen and are bitter at not being allowed to mourn her properly .
28854430	milk	loves	11	11	7	7	Her actions are offbeat , and she loves the old-style coffee milk .
28861276	Drought	Loves	8	8	5	5	He read the book Everybody Loves a Good Drought by P .
28861835	man	loves	7	7	4	4	Here again , she loves a young man named Ali -LRB- Rajneesh Duggal -RRB- .
28862934	soccer	loves	4	4	3	3	He realizes he loves soccer through a little girl , Reshe , Fidio , and Kidou .
28862941	someone	love	6	6	5	5	He realizes he should not love someone because of their titles , but because of who they are and decides to marry Daria , and rushes to tell her .
28863119	family	loves	6	6	4	4	He realizes that he loves the family for the way they are and gets a shock by the endorsement interviewer .
28863469	EVERYONE	LOVES	5	5	4	4	HERE ALL PEOPLES ARE LOVES EVERYONE AND LIVING LIKE BRO AND SIS .
28863592	daughter	love	5	5	3	3	He really does love his daughter , but is too messed-up to be a good father .
28863713	kind	loved	4	4	2	2	He really loved that kind of work .
28863714	film	loves	5	5	2	2	He really loves a certain film .
28863716	taffeta	loves	9	9	2	2	He really loves first class materials , such as taffeta , duchess satin , silk , jacquard , beautifully combined with such material as organza and chiffon to give a floating effect , or as lace to make his creations look very feminine .
28863717	money	loves	3	3	2	2	He really loves money and birds .
28863719	soccer	loves	3	3	2	2	He really loves soccer and is as passionate as Endou Mamoru -LRB- Mark Evans -RRB- and some noted this resemblance .
28864641	husband	love	18	18	16	16	Here Anna lies , a lady chaste and fair , Blest with her children ' s love and husband ' s care .
28882043	music	love	5	5	4	4	He quickly began to love music from the Beatles and Cream .
28882301	coaching	loved	6	6	5	5	He quickly discovered that he loved coaching and it has become his second career .
28897917	ceremony	loved	12	12	8	8	Her carriage was indisputably regal , and she loved the pomp and ceremony associated with court life .
28899141	character	loved	15	15	12	12	Her character , named Bia , was an impulsive teenager , who loved the main character , Bernardo -LRB- played by Fiuk -RRB- and tried to push him away from Cristiana -LRB- Cristiana Peres -RRB- .
28901390	talent	loved	14	14	11	11	Her colleagues admired her versatility and concentration , and the audience loved her comical talent .
28901866	interest	love	22	22	21	21	Her comedic performance as the younger sister to the lead female , who has a crush on her sister ' s love interest , won her fame and many accolades .
28910405	daughter	loved	11	11	9	9	Her death grieved Babur the most as he dearly loved his daughter .
28910772	chance	loved	36	36	34	34	Her death struck Erica extremely hard along with her friends and family , even enemy Phoebe Tyler mourned Mona , Phoebe shared a great moment with Erica , when Phoebe said that she would loved the chance to reconcile with Mona and how lucky Erica was to have a mother like Mona .
28912652	manga	loves	15	15	12	12	Her deep hidden secret is that she is a major otaku and loves anime and manga .
28913078	child	loves	17	17	11	11	Herder praised the tribal outlook writing that `` the savage who loves himself , his wife and child with quiet joy and glows with limited activity of his tribe as for his own life is in my opinion a more real being than that cultivated shadow who is enraptured with the shadow of the whole species '' , isolated since `` each nationality contains its centre of happiness within itself , as a bullet the centre of gravity '' .
28919094	music	loved	6	6	4	4	He read extensively and loved classical music , which he was also able to read .
28919184	music	loved	9	9	8	8	He read history , appreciated the arts and loved music .
28921047	son	love	6	6	4	4	He prompts Alli to love the son of the doctor , for whom she is a domestic help .
28921622	person	love	15	15	13	13	He proposed , further , that in order to be able to truly love another person , a person needs first to love oneself in this way .
28921622	oneself	love	23	23	22	22	He proposed , further , that in order to be able to truly love another person , a person needs first to love oneself in this way .
28926026	wife	love	21	21	17	17	He publicly declared that he could not love Caroline Matilda , because it was `` unfashionable to love one ' s wife '' .
28932003	man	love	35	35	40	40	Her best friend , Rania , is trying to raise money for an operation that will disguise the fact that she is no longer a virgin so that she can marry an wealthy , older man whom she does not love .
28934726	heir	loved	17	17	14	14	Her bitter rivalry with Mary is further fueled by the fact that Edith genuinely loved the dead heir , Patrick , but no one took her feelings seriously and instead Mary , who had no feelings for Patrick , was engaged to him .
28945854	lot	loved	39	39	36	36	He has since released four videos from the album called `` Masty '' , `` Sajania '' , `` Dekha '' and `` Aasmaan '' which again went to becoming a big hit and the audience loved it a lot .
28948854	music	love	34	34	32	32	He has stated at an interview at the School of Rock , Chatham , NJ that at age 11 he saw a Kiss concert and it was there he first started to love Rock music .
28954217	guy	love	10	10	8	8	He is a filthy pig , but I love the guy .
28962158	cooking	loves	11	11	8	8	He is a hard working still hand who loves moonshine and cooking .
28962635	club	loves	9	9	7	7	He is a huge Celtic fan and loves the club and it is his dream to play for them and by the look of things that could easily become a reality .
28962676	daughter	loves	21	21	19	19	He is a huggable bear of a man , shoulders his kingship nobly and with compassion , and he loves his daughter and her friends like crazy .
28962770	food	loves	7	7	6	6	He is a hyperactive student who loves food and dreams to become a chef .
28963160	golf	loves	9	9	8	8	He is a keen gardener and fisherman and loves golf .
28963319	nature	loves	7	7	6	6	He is a kindhearted boy who loves nature and animals .
28965412	reading	loves	7	7	6	6	He is a lonely teenager who loves reading and has a passion for arts in general .
28972746	deity	loved	5	5	4	4	He is a much loved deity ; he works with Shinare and Gilean , and is respected by Sargonnas and Kiri-Jolith for his power of smithing mighty weapons .
28975391	equipment	loves	11	11	6	6	He is a NASCAR fan and loves big trucks and construction equipment .
28976662	baseball	loves	8	8	7	7	He is an average 10-year-old boy who loves baseball .
28979567	humor	loves	10	10	9	9	He is a nice bot with nice attitude and loves humor .
28979822	bicycling	loves	8	8	7	7	He is an independent business entrepreneur who loves bicycling .
28983309	girl	loves	9	9	7	7	He himself being a border guarding person loves a girl in the same village called Vannapechi -LRB- Dhansika -RRB- .
28983706	faction	loved	11	11	10	10	He himself is said to have avowed that `` he loved faction , and had a great deal of money to spare .
28992183	actress	loved	6	6	2	2	He hopelessly loved the leading Hungarian actress , Mme .
28994246	king	loved	24	24	23	23	HeimskringlaIn chapter 12 of Ynglinga saga -LRB- as collected in Heimskringla -RRB- , an euhemerized prose account relates that Freyr was a much loved king in what is now Sweden .
28998004	mother	loved	10	10	8	8	He inherited a fortune from a stranger who loved his mother , and became a playboy .
29023926	basketball	loves	9	9	6	6	He is good at sports , loves baseball , basketball and football and plays noisy `` war '' games which annoy Donna .
29024099	life	loves	12	12	11	11	He is `` good looking and high spirited '' and `` loves life '' so much that he lives it to the full .
29025611	nothing	love	20	20	19	19	He is highly passionate about his work on mobile suits and with the exception of his wife seems to love nothing more than to study a mobile suit and upgrade it .
29025976	brother	loving	10	10	7	7	He is homosexual and incestuous , for loving his own brother , Sumire .
29029116	music	love	23	23	3	3	He is in love with Julie , and suspects that she is in fact the true author of her late husband ' s music .
29031229	dearest	loved	21	21	20	20	He is interred privately at Cuba Farm near Monroe , which according to his obituary is `` the place he loved dearest near his beloved dogs .
29032657	interest	love	26	26	25	25	He is joined by Daisuke Jigen , crack-shot and Lupin ' s closest ally ; Fujiko Mine , the femme fatale and Lupin ' s love interest who works against Lupin more often than with him ; and Goemon Ishikawa XIII , a master swordsman and the descendant of Ishikawa Goemon , the legendary Japanese bandit .
29032658	interest	love	24	24	23	23	He is joined by Daisuke Jigen , Lupin ' s closest ally ; Fujiko Mine , the femme fatale and Lupin ' s love interest who works against Lupin more often than with him ; and Goemon Ishikawa XIII , a master swordsman and the descendant of Ishikawa Goemon , the legendary Japanese bandit .
29035276	Suppressor	love	19	19	16	16	He is often the center of argument in the group because he is Kyou ' s love interest and Suppressor .
29037875	culture	love	19	19	17	17	He is one of the few Homelanders who bothers to learn about the Hillfolk and grows to love their culture .
29039022	interest	love	17	17	16	16	He is one of the main characters in Wizards at War and is Nita ' s love interest in A Wizard Abroad , eventually kissing her .
29041147	money	love	13	13	12	12	He is one peson that lovesssssssss moneyy just like the show I love money .
29047736	work	loves	12	12	10	10	He is portrayed as an innocent , Shota-like character who loves his work , but is dubbed an idiot by Sebastian .
29053262	Navya	loves	7	7	5	5	He is quite mischievous and loves landing Navya in trouble .
29053413	singing	love	13	13	10	10	He is quoted as saying `` As much as I love music and singing , I really love doing radio and the direct feedback I get from my listeners all over the country .
29053435	song	love	9	9	7	7	He is quoted as saying ' I love this song as I can really relate to it in my current relationship status ' .
29053929	food	loves	13	13	12	12	He is rather na i ve compared to his partners , and loves food more than anything , which is the main thing he considers when searching for a woman for he wishes for a wife that will be good at cooking and preparing food .
29054067	Biscuit	loves	23	23	7	7	He is really goofy and clutsy but loves Jimmy and his wife who he often calls `` Sugar Booger '' or `` Butter Biscuit '' .
29059030	food	love	5	5	4	4	He is reported to love food .
29060953	daughter	loves	16	16	14	14	He is revealed to be an ill man who gets nosebleeds when excited but loves his daughter dearly and wishes for her to remain untainted by the world .
29061735	power	loves	5	5	4	4	He is ruthless and loves power , though he is shown as having a soft side for birds and other animals , especially immortals .
29061773	life	love	27	27	23	23	He is saddened by her desire for revenge at any cost , and hopes she will one day overcome it and come to love both him and life itself .
29062142	music	loves	10	10	9	9	He is said to be very handsome , and loves music .
29064804	daughter	loves	21	21	19	19	He is seen crying in the preview for episode 43 while hugging Runo this shows just how much he loves his daughter .
29065224	sister	love	7	7	4	4	He is seen to love his baby sister .
29067401	food	loves	8	8	7	7	He is shown to be lazy and loves food -LRB- especially doughnuts -RRB- .
29067641	brawl	love	7	7	4	4	He is shown to love a good brawl , beautiful women , and needling his friend `` Ham '' Brooks .
29067642	food	love	5	5	4	4	He is shown to love food .
29076524	place	loved	4	4	2	2	He just loved this place , '' Jack III said .
29076527	ball	loved	5	5	2	2	He just loved two-man sand ball , and he played in lots and lots of tournaments with people half his age .
29076528	bowling	loves	3	3	2	2	He just loves bowling along and loves this place .
29076528	place	loves	8	8	6	6	He just loves bowling along and loves this place .
29076529	farm	loves	5	5	2	2	He just loves the new farm that we brought him to .
29076766	someone	love	24	24	23	23	He just recently found out about Natsuhiko ' s weakness and frankly asks him -LRB- Natsuhiko -RRB- if an `` N '' can love someone other than themselves and claims that he -LRB- Eiichi -RRB- will steal Mitsuru .
29082978	box	loves	6	6	9	9	He lives inside a portable cardboard box which he loves , is the best cook in Nowhere Land , and is a total clean-freak .
29084686	horror	loves	13	13	12	12	He lives with his wife in Birmingham , West Midlands , and loves horror and science fiction books , movies and comics .
29086307	sister	loves	13	13	18	18	Hellena , a young woman about to enter a convent , questions her sister Florinda about whom she loves .
29092026	editing	love	12	12	11	11	Hello , I am an advid Wikipedia user , and I love editing and creating articles .
29092270	idea	love	21	21	19	19	Hello , I am Linn and I joined Wikipedia and Wiktionary a few days ago , simply because I love the idea of creating a source of knowledge , which can be accessible for anyone .
29101969	wife	loves	6	6	4	4	He loathes paperwork , loves his wife and despises his brother-in-law .
29105350	habitat	loved	68	68	75	75	He lost his bid for reelection , due to his continued fight for the environment when he worked diligently to fight a northern company , At Sea Incineration , from having a legal right to burn toxic waste off the coast of Louisiana ; he did not regret the loss of his position because he was successful in fending off the company that would have ruined the natural habitat of Louisiana that Tony so dearly loved .
29107849	food	loves	6	6	5	5	He , like Akazukin , loves food from Elde , and even at serious moments would worry about food first .
29108762	watching	loves	7	7	5	5	He likes doing housework and loves bird watching .
29108963	punishment	love	52	52	50	50	He likes red jerseys , fighting spirit and attractive women -LRB- this includes fellow teacher Kyoko , which causes a heated rivalry with Hideo -RRB- ; he dislikes bad manners , laziness , and things that his mother and father never found to be important , and he seems to love corporal punishment as his main weapon is a kendo sword that he hits opponents with .
29109247	service	loves	22	22	20	20	He likes to imagine that he is bringing the world a little bit closer together through fast food ; he loves customer service , unlike his daughter .
29114275	nothing	loved	30	30	29	29	He lived for years in the Mandeville Canyon section of Brentwood , California , and was fondly remembered by friends and neighbors as a warm and gregarious host who loved nothing more than to play the piano and sing at parties .
29114367	music	love	22	22	20	20	He lived his adolescent years in Paterson , New Jersey , in the United States , where he grew to love salsa music .
29118023	valley	loved	10	10	8	8	He lived nearby in D u sseldorf and loved the valley for giving him the inspiration for his compositions .
29120123	reading	loves	16	16	15	15	He lives at the post office , noone knows who his parents are but he loves reading .
29120266	fishing	loves	12	12	11	11	He lives in a boat situated in the Edogawa river and loves fishing .
29121866	rival	love	12	12	11	11	Helen and Linh are closer and Sam become Linh ' s love rival .
29123927	friend	love	10	10	15	15	H e l e ne has been warned by a friend that Jean ' s love for her has cooled and fears this is correct .
29125208	life	loves	10	10	9	9	Helen is strong , proud , independent , and loves life .
29125652	teacher	loves	4	4	1	1	Helen loves her music teacher , Augustin , and detests Nicola , though Anna fancies him .
29125696	interest	love	15	15	14	14	Helen made her first appearance in the third season and remained Andy ' s love interest throughout the rest of the series .
29125894	Klabautermann	loves	13	13	10	10	Helen Meyer , wife of Alfred Antopoulos , 65 , loves a doll Klabautermann .
29129550	anything	loves	15	15	11	11	He lets her know numerous times in a letter that he loves her more than anything , and leaves Max a promise ring .
29129553	house	loves	24	24	22	22	He lets her know that it is okay if she does not like it , but Pam excitedly tells him that she loves the house .
29142400	music	love	4	4	3	3	He learned to love music from his father , who was a singer and record collector .
29144865	tenseness	love	23	23	21	21	He later performed the song with a big band arrangement , which he admitted was `` a desecration to people who love the tenseness of the original recording '' , but explained that `` the story that ' s going on , and the musical allusions in the original arrangements , relate very much to the realization of this song as an orchestral piece using the film music feeling and the swing rhythms of ' 50s detective shows .
29146970	place	loves	19	19	5	5	He later realises he still loves her very much and tries to force a kiss onto her outside her place .
29147904	nation	loved	17	17	15	15	He later regrets his impulsive action because he had contradicted his own belief that he loved his nation more than Paulita and that the explosion and revolution could have fulfilled his ideals for Filipino society .
29150047	place	loved	8	8	6	6	He later said , `` I loved the place and loved the people .
29160108	role	loves	16	16	14	14	He knows that he ' s the biggest prick on this planet and he loves the role .
29160227	wife	loves	7	7	5	5	He knows that the Shah loves his wife and will soon regret her passing .
29172827	cuisine	loves	6	6	4	4	He is vegetarian and loves Indian cuisine .
29173132	fighting	love	10	10	9	9	He is very brash , cocky and seems to love fighting .
29173293	life	loves	11	11	8	8	He is very committed to his marriage and loves his home life .
29173622	family	loves	10	10	8	8	He is very friendly , inquisitive , and loves his family and friends .
29177366	donkey	loves	8	8	6	6	He is warm-hearted , naive and loves his donkey above all else .
29182826	fact	loving	9	9	7	7	He later becomes a vampire , apparently loving the fact he can now terrify those who once bullied him .
29183394	job	love	27	27	25	25	He later burns the photo before running out of his room after being informed that there is an assignment for him , declaring `` I love this job !
29198462	husband	loves	15	15	22	22	Henry ' s mother , sleeps in a coffin in the basement along with her husband , James , whom she greatly loves .
29199247	version	loved	10	10	7	7	Henry Stone and everyone at TK Records loved the augmented version Recorded at Studio Center Recording Studios .
29206145	kitten	loved	7	7	11	11	He nursed and cared for the helpless kitten , which he loved .
